Circuit delay: 777.29576 ps

Gate slacks:
OUTPUT-U373: 273.44500 ps
AND-U413: 273.44500 ps
NAND-R229_U64: 77.72958 ps
AND-R229_U36: 250.44155 ps
NAND-R254_U111: 289.06227 ps
NAND-U459: 320.19092 ps
NAND-U369: 416.37972 ps
NAND-R248_U26: 320.04126 ps
NOT-R248_U70: 251.90208 ps
NAND-R248_U73: 282.85160 ps
NAND-R248_U85: 320.51269 ps
NAND-U374: 273.44500 ps
NAND-R229_U13: 77.72958 ps
NAND-U477: 250.44155 ps
NAND-R254_U13: 289.06227 ps
OUTPUT-U369: 416.37972 ps
NAND-U467: 266.98741 ps
NAND-R248_U71: 251.90208 ps
NAND-R248_U84: 303.29621 ps
OUTPUT-U374: 273.44500 ps
NOT-R229_U66: 77.72958 ps
NAND-R229_U69: 108.68197 ps
NAND-R229_U98: 191.86736 ps
AND-U412: 250.44155 ps
NAND-U454: 289.06227 ps
NAND-R248_U72: 251.90208 ps
NAND-R248_U25: 303.29621 ps
NAND-R229_U67: 77.72958 ps
NAND-R229_U97: 174.50722 ps
NAND-U375: 250.44155 ps
NAND-R248_U41: 251.90208 ps
NAND-U461: 294.83747 ps
NAND-R229_U68: 77.72958 ps
AND-R229_U35: 174.50722 ps
OUTPUT-U375: 250.44155 ps
NOT-R248_U74: 251.90208 ps
NAND-R248_U80: 263.10121 ps
NAND-R229_U15: 77.72958 ps
NAND-U468: 174.50722 ps
NAND-R248_U79: 251.90208 ps
NOT-R229_U70: 77.72958 ps
NAND-R229_U73: 108.67859 ps
NAND-R229_U93: 153.90632 ps
AND-U411: 174.50722 ps
NAND-R248_U24: 251.90208 ps
NAND-R229_U71: 77.72958 ps
NAND-R229_U92: 136.54618 ps
NAND-U376: 174.50722 ps
NAND-U456: 251.90208 ps
NAND-R229_U72: 77.72958 ps
AND-R229_U34: 136.54618 ps
OUTPUT-U376: 174.50722 ps
NAND-R229_U32: 77.72958 ps
NAND-U462: 136.54618 ps
NOT-R229_U74: 77.72958 ps
NAND-R229_U88: 89.06835 ps
NAND-U377: 136.54618 ps
NAND-R229_U87: 77.72958 ps
OUTPUT-U377: 136.54618 ps
AND-R229_U33: 77.72958 ps
NAND-U457: 77.72958 ps
NAND-U378: 77.72958 ps
OUTPUT-U378: 77.72958 ps

Critical path:
INPUT-R_IN_REG_3__SCAN_IN,NOT-U359,NAND-R229_U72,NAND-R229_U32,NOT-R229_U74,NAND-R229_U87,AND-R229_U33,NAND-U457,NAND-U378,OUTPUT-U378
