Circuit delay: 2247.29215 ps

Gate slacks:
NAND-R2027_U95: 2168.40528 ps
NAND-R2027_U145: 2199.45949 ps
NAND-R2027_U148: 2211.26751 ps
NAND-ADD_405_U12: 1267.02364 ps
NAND-ADD_405_U136: 2219.27072 ps
NAND-ADD_515_U12: 1275.18155 ps
NAND-ADD_515_U132: 2248.44285 ps
NAND-U6750: 893.75759 ps
NAND-R2337_U20: 1287.91118 ps
NAND-R2337_U104: 1604.18432 ps
NAND-R2337_U193: 1668.76828 ps
NAND-R2337_U135: 1652.46958 ps
NAND-U6740: 966.77877 ps
NAND-U6743: 891.38173 ps
NAND-U3468: 2230.32573 ps
NAND-R2096_U12: 1261.75872 ps
NAND-R2096_U132: 2249.83910 ps
OUTPUT-U3182: 2073.30913 ps
NAND-U3183: 2086.65718 ps
NAND-U3181: 2311.40779 ps
OUTPUT-U2789: 2217.63246 ps
OUTPUT-U3151: 2213.43439 ps
OUTPUT-U3152: 2213.43439 ps
OUTPUT-U3153: 2213.43439 ps
OUTPUT-U3154: 2213.43439 ps
OUTPUT-U3155: 2213.43439 ps
OUTPUT-U3156: 2213.43439 ps
OUTPUT-U3157: 2213.43439 ps
OUTPUT-U3158: 2213.43439 ps
OUTPUT-U3159: 2213.43439 ps
OUTPUT-U3160: 2213.43439 ps
OUTPUT-U3161: 2213.43439 ps
OUTPUT-U3162: 2213.43439 ps
OUTPUT-U3163: 2213.43439 ps
OUTPUT-U3164: 2213.43439 ps
OUTPUT-U3165: 2213.43439 ps
OUTPUT-U3166: 2213.43439 ps
OUTPUT-U3167: 2213.43439 ps
OUTPUT-U3168: 2213.43439 ps
OUTPUT-U3169: 2213.43439 ps
OUTPUT-U3170: 2213.43439 ps
OUTPUT-U3171: 2213.43439 ps
OUTPUT-U3172: 2213.43439 ps
OUTPUT-U3173: 2213.43439 ps
OUTPUT-U3174: 2213.43439 ps
OUTPUT-U3175: 2213.43439 ps
OUTPUT-U3176: 2213.43439 ps
OUTPUT-U3177: 2213.43439 ps
OUTPUT-U3178: 2213.43439 ps
OUTPUT-U3179: 2213.43439 ps
OUTPUT-U3180: 2213.43439 ps
NAND-U3451: 2207.30549 ps
NAND-U3452: 2207.30549 ps
NAND-U2792: 2190.67522 ps
OUTPUT-U3213: 1925.12855 ps
OUTPUT-U3212: 1925.12855 ps
OUTPUT-U3211: 1925.12855 ps
OUTPUT-U3210: 1925.12855 ps
OUTPUT-U3209: 1925.12855 ps
OUTPUT-U3208: 1925.12855 ps
OUTPUT-U3207: 1925.12855 ps
OUTPUT-U3206: 1925.12855 ps
OUTPUT-U3205: 1925.12855 ps
OUTPUT-U3204: 1925.12855 ps
OUTPUT-U3203: 1925.12855 ps
OUTPUT-U3202: 1925.12855 ps
OUTPUT-U3201: 1925.12855 ps
OUTPUT-U3200: 1925.12855 ps
OUTPUT-U3199: 1925.12855 ps
OUTPUT-U3198: 1925.12855 ps
OUTPUT-U3197: 1925.12855 ps
OUTPUT-U3196: 1925.12855 ps
OUTPUT-U3195: 1925.12855 ps
OUTPUT-U3194: 1925.12855 ps
OUTPUT-U3193: 1925.12855 ps
OUTPUT-U3192: 1925.12855 ps
OUTPUT-U3191: 1925.12855 ps
OUTPUT-U3190: 1925.12855 ps
OUTPUT-U3189: 1925.12855 ps
OUTPUT-U3188: 1925.12855 ps
OUTPUT-U3187: 1925.12855 ps
OUTPUT-U3186: 1925.12855 ps
OUTPUT-U3185: 1925.12855 ps
OUTPUT-U3184: 1925.12855 ps
NOT-U4235: 521.76375 ps
NAND-U3276: 553.42976 ps
NAND-U3396: 601.24135 ps
AND-U3547: 224.72922 ps
NAND-U4184: 1643.61408 ps
NAND-U4491: 627.98077 ps
NAND-U5451: 604.57805 ps
NAND-U5482: 1376.81361 ps
NAND-U6733: 1094.37135 ps
NAND-U7691: 637.69395 ps
NAND-U7773: 614.55234 ps
NAND-U6887: 1130.14994 ps
NAND-U6905: 1124.38819 ps
NAND-U6936: 1149.03431 ps
NAND-U6953: 1143.07342 ps
NAND-U6970: 1145.49792 ps
NAND-U6987: 1139.80517 ps
NAND-U7002: 1136.97870 ps
NAND-U7019: 1133.44204 ps
NAND-U6886: 1130.14994 ps
NAND-U6904: 1124.38819 ps
NAND-U6935: 1149.03431 ps
NAND-U6952: 1143.07342 ps
NAND-U6969: 1145.49792 ps
NAND-U6986: 1139.80517 ps
NAND-U7001: 1136.97870 ps
NAND-U7018: 1133.44204 ps
NAND-U6885: 1130.14994 ps
NAND-U6903: 1124.38819 ps
NAND-U6934: 1149.03431 ps
NAND-U6951: 1143.07342 ps
NAND-U6968: 1145.49792 ps
NAND-U6985: 1139.80517 ps
NAND-U7000: 1136.97870 ps
NAND-U7017: 1133.44204 ps
NAND-U6884: 1130.14994 ps
NAND-U6902: 1124.38819 ps
NAND-U6933: 1149.03431 ps
NAND-U6950: 1143.07342 ps
NAND-U6967: 1145.49792 ps
NAND-U6984: 1139.80517 ps
NAND-U6999: 1136.97870 ps
NAND-U7016: 1133.44204 ps
NAND-U6883: 1130.14994 ps
NAND-U6901: 1124.38819 ps
NAND-U6932: 1149.03431 ps
NAND-U6949: 1143.07342 ps
NAND-U6966: 1145.49792 ps
NAND-U6983: 1139.80517 ps
NAND-U6998: 1136.97870 ps
NAND-U7015: 1133.44204 ps
NAND-U6882: 1130.14994 ps
NAND-U6900: 1124.38819 ps
NAND-U6931: 1149.03431 ps
NAND-U6948: 1143.07342 ps
NAND-U6965: 1145.49792 ps
NAND-U6982: 1139.80517 ps
NAND-U6997: 1136.97870 ps
NAND-U7014: 1133.44204 ps
NAND-U6881: 1130.14994 ps
NAND-U6899: 1124.38819 ps
NAND-U6930: 1149.03431 ps
NAND-U6947: 1143.07342 ps
NAND-U6964: 1145.49792 ps
NAND-U6981: 1139.80517 ps
NAND-U6996: 1136.97870 ps
NAND-U7013: 1133.44204 ps
NAND-U6880: 1130.14994 ps
NAND-U6898: 1124.38819 ps
NAND-U6929: 1149.03431 ps
NAND-U6946: 1143.07342 ps
NAND-U6963: 1145.49792 ps
NAND-U6980: 1139.80517 ps
NAND-U6995: 1136.97870 ps
NAND-U7012: 1133.44204 ps
AND-U2546: 1110.88718 ps
AND-U2547: 1110.88718 ps
AND-U2548: 1110.88718 ps
AND-U2549: 1110.88718 ps
AND-U2551: 1110.88718 ps
AND-U2552: 1110.88718 ps
AND-U2553: 1110.88718 ps
AND-U2554: 1110.88718 ps
AND-U4077: 1460.17065 ps
AND-U4053: 1586.89144 ps
AND-U4069: 1561.19062 ps
AND-U4073: 1520.68619 ps
AND-U4082: 1454.81075 ps
AND-U4086: 1417.30469 ps
AND-U4090: 1411.94479 ps
AND-U4094: 1406.49993 ps
AND-U4079: 1479.42195 ps
NAND-U7215: 1459.02137 ps
NAND-U7232: 1620.39381 ps
NAND-U7249: 1615.14732 ps
NAND-U7266: 1612.24542 ps
NAND-U7281: 1660.95273 ps
NAND-U7298: 1595.62373 ps
NAND-U7315: 1586.82647 ps
NAND-U7332: 1615.85411 ps
NAND-U7214: 1459.02137 ps
NAND-U7231: 1620.39381 ps
NAND-U7248: 1615.14732 ps
NAND-U7265: 1612.24542 ps
NAND-U7280: 1660.95273 ps
NAND-U7297: 1595.62373 ps
NAND-U7314: 1586.82647 ps
NAND-U7331: 1615.85411 ps
NAND-U7213: 1459.02137 ps
NAND-U7230: 1620.39381 ps
NAND-U7247: 1615.14732 ps
NAND-U7264: 1612.24542 ps
NAND-U7279: 1660.95273 ps
NAND-U7296: 1595.62373 ps
NAND-U7313: 1586.82647 ps
NAND-U7330: 1615.85411 ps
NAND-U7212: 1459.02137 ps
NAND-U7229: 1620.39381 ps
NAND-U7246: 1615.14732 ps
NAND-U7263: 1612.24542 ps
NAND-U7278: 1660.95273 ps
NAND-U7295: 1595.62373 ps
NAND-U7312: 1586.82647 ps
NAND-U7329: 1615.85411 ps
NAND-U7211: 1459.02137 ps
NAND-U7228: 1620.39381 ps
NAND-U7245: 1615.14732 ps
NAND-U7262: 1612.24542 ps
NAND-U7277: 1660.95273 ps
NAND-U7294: 1595.62373 ps
NAND-U7311: 1586.82647 ps
NAND-U7328: 1615.85411 ps
NAND-U7210: 1459.02137 ps
NAND-U7227: 1620.39381 ps
NAND-U7244: 1615.14732 ps
NAND-U7261: 1612.24542 ps
NAND-U7276: 1660.95273 ps
NAND-U7293: 1595.62373 ps
NAND-U7310: 1586.82647 ps
NAND-U7327: 1615.85411 ps
NAND-U7209: 1459.02137 ps
NAND-U7226: 1620.39381 ps
NAND-U7243: 1615.14732 ps
NAND-U7260: 1612.24542 ps
NAND-U7275: 1660.95273 ps
NAND-U7292: 1595.62373 ps
NAND-U7309: 1586.82647 ps
NAND-U7326: 1615.85411 ps
NAND-U7208: 1459.02137 ps
NAND-U7225: 1620.39381 ps
NAND-U7242: 1615.14732 ps
NAND-U7259: 1612.24542 ps
NAND-U7274: 1660.95273 ps
NAND-U7291: 1595.62373 ps
NAND-U7308: 1586.82647 ps
NAND-U7325: 1615.85411 ps
AND-U2584: 1446.00727 ps
AND-U2585: 1446.00727 ps
AND-U2586: 1446.00727 ps
AND-U2587: 1446.00727 ps
AND-U2589: 1446.00727 ps
AND-U2590: 1446.00727 ps
AND-U2591: 1446.00727 ps
AND-U2592: 1446.00727 ps
NAND-U3380: 553.76589 ps
AND-U3565: 1109.99179 ps
AND-U3874: 521.57342 ps
NAND-U3406: 579.37456 ps
AND-U3546: 230.93378 ps
AND-U3567: 1549.64828 ps
AND-U3850: 1625.94404 ps
AND-U3873: 1477.49444 ps
AND-U2389: 1492.10808 ps
AND-U3743: 1514.58104 ps
NOT-U4219: 542.19190 ps
NAND-U3385: 489.44163 ps
NAND-U3426: 1037.86448 ps
AND-U3729: 509.64558 ps
NAND-U4207: 1357.55351 ps
NAND-U5478: 599.57965 ps
NOT-U4178: 321.56288 ps
NOT-U4174: 1565.82441 ps
NAND-U3269: 383.01584 ps
NAND-U3436: 429.80818 ps
NAND-U5546: 1381.99650 ps
NAND-U7444: 858.55577 ps
AND-U2603: 997.71004 ps
NOT-U4245: 1298.12083 ps
NOT-U4198: 486.82733 ps
NOT-U4180: 768.52536 ps
AND-U2449: 1016.94263 ps
NAND-U3274: 372.03384 ps
NAND-U3382: 383.75750 ps
NAND-U3384: 311.40760 ps
NAND-U3405: 366.71880 ps
AND-U3720: 1195.72423 ps
NAND-U5475: 458.95362 ps
NAND-U6873: 1330.02170 ps
NAND-U6879: 1275.40737 ps
AND-U4016: 1358.25458 ps
AND-U2354: 600.52539 ps
NAND-U4183: 955.65245 ps
AND-U3959: 611.74439 ps
AND-U3963: 914.13154 ps
AND-U3967: 958.62403 ps
AND-U3971: 957.26486 ps
AND-U3975: 958.40033 ps
AND-U3979: 963.92740 ps
AND-U3983: 924.10544 ps
AND-U3987: 906.28661 ps
AND-U3958: 631.76764 ps
AND-U3962: 934.15479 ps
AND-U3966: 978.64728 ps
AND-U3970: 977.28811 ps
AND-U3974: 978.42358 ps
AND-U3978: 983.95066 ps
AND-U3982: 944.12869 ps
AND-U3986: 926.30986 ps
NAND-U6621: 611.74439 ps
NAND-U6637: 914.13154 ps
NAND-U6653: 958.62403 ps
NAND-U6684: 958.40033 ps
NAND-U6700: 963.92740 ps
NAND-U6716: 924.10544 ps
NAND-U6732: 906.28661 ps
NAND-U7601: 957.26486 ps
NAND-U6620: 611.74439 ps
NAND-U6636: 914.13154 ps
NAND-U6652: 958.62403 ps
NAND-U6668: 957.26486 ps
NAND-U6683: 958.40033 ps
NAND-U6699: 963.92740 ps
NAND-U6715: 924.10544 ps
NAND-U6731: 906.28661 ps
NAND-U6619: 611.74439 ps
NAND-U6635: 914.13154 ps
NAND-U6651: 958.62403 ps
NAND-U6667: 957.26486 ps
NAND-U6682: 958.40033 ps
NAND-U6698: 963.92740 ps
NAND-U6714: 924.10544 ps
NAND-U6730: 906.28661 ps
NAND-U6618: 611.74439 ps
NAND-U6634: 914.13154 ps
NAND-U6650: 958.62403 ps
NAND-U6666: 957.26486 ps
NAND-U6681: 958.40033 ps
NAND-U6697: 963.92740 ps
NAND-U6713: 924.10544 ps
NAND-U6729: 906.28661 ps
NAND-U6617: 617.91906 ps
NAND-U6633: 920.30621 ps
NAND-U6649: 964.79869 ps
NAND-U6665: 963.43952 ps
NAND-U6680: 964.57500 ps
NAND-U6696: 970.10207 ps
NAND-U6712: 930.28011 ps
NAND-U6728: 912.46128 ps
NAND-U6616: 617.91906 ps
NAND-U6632: 920.30621 ps
NAND-U6648: 964.79869 ps
NAND-U6664: 963.43952 ps
NAND-U6679: 964.57500 ps
NAND-U6695: 970.10207 ps
NAND-U6711: 930.28011 ps
NAND-U6727: 912.46128 ps
NAND-U6615: 617.91906 ps
NAND-U6631: 920.30621 ps
NAND-U6647: 964.79869 ps
NAND-U6663: 963.43952 ps
NAND-U6678: 964.57500 ps
NAND-U6694: 970.10207 ps
NAND-U6710: 930.28011 ps
NAND-U6726: 912.46128 ps
NAND-U6614: 617.91906 ps
NAND-U6630: 920.30621 ps
NAND-U6646: 964.79869 ps
NAND-U6662: 963.43952 ps
NAND-U6677: 964.57500 ps
NAND-U6693: 970.10207 ps
NAND-U6709: 930.28011 ps
NAND-U6725: 912.46128 ps
AND-U4154: 1038.25535 ps
AND-U2451: 933.89792 ps
NOT-U5052: 2119.98239 ps
NAND-U5058: 2086.38435 ps
NOT-U5167: 2119.98239 ps
NAND-U5173: 2086.38435 ps
NAND-U3349: 2061.37647 ps
NAND-U3356: 2061.37647 ps
NAND-U4604: 2134.35553 ps
NAND-U4720: 2134.35553 ps
NOT-U4533: 2075.76657 ps
NAND-U4546: 2131.73792 ps
NOT-U4652: 2075.76657 ps
NAND-U4663: 2131.73792 ps
NOT-U4824: 2134.35553 ps
NAND-U4830: 2100.75790 ps
NOT-U4939: 2134.35553 ps
NAND-U4945: 2100.75790 ps
NAND-U3332: 2075.76657 ps
NAND-U3339: 2075.76657 ps
NOT-U5282: 2119.98239 ps
NAND-U5288: 2086.38435 ps
NOT-U5397: 2119.98239 ps
NAND-U5403: 2086.38435 ps
NAND-U3363: 2061.37647 ps
NAND-U3370: 2061.37647 ps
NAND-R2238_U60: 1374.51129 ps
NAND-R2238_U27: 1341.77542 ps
NAND-SUB_450_U60: 1399.43398 ps
NAND-SUB_450_U27: 1354.56205 ps
AND-U4157: 2058.56502 ps
NOT-R2027_U120: 1673.11851 ps
NAND-R2027_U142: 2179.53768 ps
NOT-R2027_U125: 2168.40528 ps
NAND-R2027_U143: 2179.61198 ps
NAND-R2027_U53: 2199.45949 ps
NAND-R2027_U54: 2211.26751 ps
NOT-ADD_405_U100: 1267.02364 ps
NAND-ADD_405_U133: 2199.28813 ps
NAND-ADD_405_U67: 2219.27072 ps
NOT-ADD_515_U97: 1275.18155 ps
NAND-ADD_515_U129: 2228.46023 ps
NAND-ADD_515_U66: 2248.44285 ps
AND-U3995: 893.75759 ps
NOT-R2337_U114: 1287.91118 ps
NAND-R2337_U188: 1681.68304 ps
NOT-R2337_U113: 1604.18432 ps
NAND-R2337_U190: 1615.37827 ps
NAND-R2337_U80: 1668.76828 ps
NAND-R2337_U51: 1652.46958 ps
AND-U3991: 966.77877 ps
AND-U3992: 891.38173 ps
OUTPUT-U3468: 2230.32573 ps
NOT-R2096_U97: 1261.75872 ps
NAND-R2096_U129: 2211.72164 ps
NAND-R2096_U66: 2249.83910 ps
OUTPUT-U3183: 2086.65718 ps
OUTPUT-U3181: 2311.40779 ps
OUTPUT-U3451: 2207.30549 ps
OUTPUT-U3452: 2207.30549 ps
OUTPUT-U2792: 2190.67522 ps
NOT-U4187: 1053.15153 ps
NAND-U5453: 1191.10198 ps
NAND-U7616: 553.42976 ps
NOT-U4241: 601.24135 ps
NAND-U5479: 599.63740 ps
NAND-U3410: 1728.25758 ps
NAND-U5450: 1298.02337 ps
NAND-U7074: 627.98077 ps
NAND-U7076: 637.60283 ps
NAND-U3231: 567.93540 ps
NAND-U6734: 1033.65296 ps
NAND-U5477: 637.69395 ps
NAND-U7478: 596.89292 ps
AND-U4018: 1130.14994 ps
AND-U4022: 1124.38819 ps
AND-U4026: 1149.03431 ps
AND-U4030: 1143.07342 ps
AND-U4034: 1145.49792 ps
AND-U4038: 1139.80517 ps
AND-U4042: 1136.97870 ps
AND-U4046: 1133.44204 ps
AND-U4017: 1130.14994 ps
AND-U4021: 1124.38819 ps
AND-U4025: 1149.03431 ps
AND-U4029: 1143.07342 ps
AND-U4033: 1145.49792 ps
AND-U4037: 1139.80517 ps
AND-U4041: 1136.97870 ps
AND-U4045: 1133.44204 ps
NAND-U6895: 1116.64893 ps
NAND-U6913: 1110.88718 ps
NAND-U6944: 1135.53330 ps
NAND-U6961: 1129.57242 ps
NAND-U6978: 1131.99691 ps
NAND-U7010: 1123.47769 ps
NAND-U7027: 1119.94103 ps
NAND-U7602: 1126.30416 ps
NAND-U6894: 1116.64893 ps
NAND-U6912: 1110.88718 ps
NAND-U6943: 1135.53330 ps
NAND-U6960: 1129.57242 ps
NAND-U6977: 1131.99691 ps
NAND-U6994: 1126.30416 ps
NAND-U7009: 1123.47769 ps
NAND-U7026: 1119.94103 ps
NAND-U6893: 1116.64893 ps
NAND-U6911: 1110.88718 ps
NAND-U6942: 1135.53330 ps
NAND-U6959: 1129.57242 ps
NAND-U6976: 1131.99691 ps
NAND-U6993: 1126.30416 ps
NAND-U7008: 1123.47769 ps
NAND-U7025: 1119.94103 ps
NAND-U6892: 1116.64893 ps
NAND-U6910: 1110.88718 ps
NAND-U6941: 1135.53330 ps
NAND-U6958: 1129.57242 ps
NAND-U6975: 1131.99691 ps
NAND-U6992: 1126.30416 ps
NAND-U7007: 1123.47769 ps
NAND-U7024: 1119.94103 ps
NAND-U6891: 1116.64893 ps
NAND-U6909: 1110.88718 ps
NAND-U6940: 1135.53330 ps
NAND-U6957: 1129.57242 ps
NAND-U6974: 1131.99691 ps
NAND-U6991: 1126.30416 ps
NAND-U7006: 1123.47769 ps
NAND-U7023: 1119.94103 ps
NAND-U6890: 1116.64893 ps
NAND-U6908: 1110.88718 ps
NAND-U6939: 1135.53330 ps
NAND-U6956: 1129.57242 ps
NAND-U6973: 1131.99691 ps
NAND-U6990: 1126.30416 ps
NAND-U7005: 1123.47769 ps
NAND-U7022: 1119.94103 ps
NAND-U6889: 1116.64893 ps
NAND-U6907: 1110.88718 ps
NAND-U6938: 1135.53330 ps
NAND-U6955: 1129.57242 ps
NAND-U6972: 1131.99691 ps
NAND-U6989: 1126.30416 ps
NAND-U7004: 1123.47769 ps
NAND-U7021: 1119.94103 ps
NAND-U6888: 1116.64893 ps
NAND-U6906: 1110.88718 ps
NAND-U6937: 1135.53330 ps
NAND-U6954: 1129.57242 ps
NAND-U6971: 1131.99691 ps
NAND-U6988: 1126.30416 ps
NAND-U7003: 1123.47769 ps
NAND-U7020: 1119.94103 ps
NAND-U7070: 1586.89144 ps
NAND-U7102: 1561.19062 ps
NAND-U7119: 1520.68619 ps
NAND-U7151: 1454.81075 ps
NAND-U7168: 1417.30469 ps
NAND-U7185: 1411.94479 ps
NAND-U7202: 1406.49993 ps
NAND-U7606: 1460.17065 ps
AND-U4110: 1459.02137 ps
AND-U4114: 1620.39381 ps
AND-U4118: 1615.14732 ps
AND-U4122: 1612.24542 ps
AND-U4126: 1660.95273 ps
AND-U4130: 1595.62373 ps
AND-U4134: 1586.82647 ps
AND-U4138: 1615.85411 ps
AND-U4109: 1459.02137 ps
AND-U4113: 1620.39381 ps
AND-U4117: 1615.14732 ps
AND-U4121: 1612.24542 ps
AND-U4125: 1660.95273 ps
AND-U4129: 1595.62373 ps
AND-U4133: 1586.82647 ps
AND-U4137: 1615.85411 ps
NAND-U7223: 1446.00727 ps
NAND-U7240: 1607.37971 ps
NAND-U7257: 1602.13322 ps
NAND-U7273: 1599.23131 ps
NAND-U7289: 1647.93863 ps
NAND-U7306: 1582.60962 ps
NAND-U7323: 1573.81237 ps
NAND-U7340: 1602.84001 ps
NAND-U7222: 1446.00727 ps
NAND-U7239: 1607.37971 ps
NAND-U7256: 1602.13322 ps
NAND-U7272: 1599.23131 ps
NAND-U7288: 1647.93863 ps
NAND-U7305: 1582.60962 ps
NAND-U7322: 1573.81237 ps
NAND-U7339: 1602.84001 ps
NAND-U7221: 1446.00727 ps
NAND-U7238: 1607.37971 ps
NAND-U7255: 1602.13322 ps
NAND-U7271: 1599.23131 ps
NAND-U7287: 1647.93863 ps
NAND-U7304: 1582.60962 ps
NAND-U7321: 1573.81237 ps
NAND-U7338: 1602.84001 ps
NAND-U7220: 1446.00727 ps
NAND-U7237: 1607.37971 ps
NAND-U7254: 1602.13322 ps
NAND-U7270: 1599.23131 ps
NAND-U7286: 1647.93863 ps
NAND-U7303: 1582.60962 ps
NAND-U7320: 1573.81237 ps
NAND-U7337: 1602.84001 ps
NAND-U7219: 1446.00727 ps
NAND-U7236: 1607.37971 ps
NAND-U7253: 1602.13322 ps
NAND-U7269: 1599.23131 ps
NAND-U7285: 1647.93863 ps
NAND-U7302: 1582.60962 ps
NAND-U7319: 1573.81237 ps
NAND-U7336: 1602.84001 ps
NAND-U7218: 1446.00727 ps
NAND-U7235: 1607.37971 ps
NAND-U7252: 1602.13322 ps
NAND-U7268: 1599.23131 ps
NAND-U7284: 1647.93863 ps
NAND-U7301: 1582.60962 ps
NAND-U7318: 1573.81237 ps
NAND-U7335: 1602.84001 ps
NAND-U7217: 1446.00727 ps
NAND-U7234: 1607.37971 ps
NAND-U7251: 1602.13322 ps
NAND-U7267: 1599.23131 ps
NAND-U7283: 1647.93863 ps
NAND-U7300: 1582.60962 ps
NAND-U7317: 1573.81237 ps
NAND-U7334: 1602.84001 ps
NAND-U7216: 1446.00727 ps
NAND-U7233: 1607.37971 ps
NAND-U7250: 1602.13322 ps
NAND-U7282: 1647.93863 ps
NAND-U7299: 1582.60962 ps
NAND-U7316: 1573.81237 ps
NAND-U7333: 1602.84001 ps
NAND-U7607: 1599.23131 ps
NOT-U4177: 553.76589 ps
NAND-U7378: 695.76928 ps
AND-U2447: 1077.13561 ps
AND-U4141: 619.95271 ps
NOT-U4242: 579.37456 ps
NAND-U3266: 224.72922 ps
NAND-U3273: 1492.10808 ps
AND-U2353: 1181.17978 ps
NOT-U4224: 489.44163 ps
NOT-U4176: 1037.86448 ps
NAND-U3383: 509.64558 ps
NAND-U3278: 349.04587 ps
NAND-U3398: 321.56288 ps
NAND-U7346: 424.96175 ps
NOT-R2099_U4: 515.60928 ps
AND-U3747: 1565.82441 ps
AND-U3877: 1631.81616 ps
NOT-U4196: 383.01584 ps
NAND-U5947: 1352.33855 ps
NOT-U4179: 429.80818 ps
NAND-U7379: 618.43990 ps
AND-U3742: 1381.99650 ps
NAND-U2678: 858.55577 ps
NAND-U5460: 1298.12083 ps
NAND-U5485: 1302.94060 ps
NAND-U3409: 486.82733 ps
AND-U3722: 1265.46138 ps
NAND-U2722: 920.68542 ps
NAND-U5549: 1419.16601 ps
NAND-U7036: 805.71411 ps
NAND-U7038: 790.79819 ps
NAND-U7040: 829.72393 ps
NAND-U7043: 836.30448 ps
NAND-U7045: 832.04958 ps
NAND-U7047: 814.81363 ps
NAND-U7050: 768.52536 ps
NAND-U7373: 880.62506 ps
NAND-U7376: 875.56200 ps
NAND-U7604: 854.91184 ps
AND-U3854: 1016.94263 ps
NAND-U5459: 1196.96410 ps
AND-U3956: 1747.91657 ps
NOT-U4237: 372.03384 ps
NAND-U4488: 1483.38480 ps
NOT-U4222: 383.75750 ps
NAND-U5483: 1170.65413 ps
NOT-U4238: 311.40760 ps
NOT-U4194: 366.71880 ps
NAND-U6897: 849.91277 ps
NAND-U5455: 1195.72423 ps
NAND-U7615: 1236.70582 ps
NAND-U7619: 458.95362 ps
NAND-U7361: 896.47473 ps
NAND-U7363: 898.75010 ps
AND-U3961: 611.74439 ps
AND-U3965: 914.13154 ps
AND-U3969: 958.62403 ps
AND-U3973: 957.26486 ps
AND-U3977: 958.40033 ps
AND-U3981: 963.92740 ps
AND-U3985: 924.10544 ps
AND-U3989: 906.28661 ps
AND-U3960: 617.91906 ps
AND-U3964: 920.30621 ps
AND-U3968: 964.79869 ps
AND-U3972: 963.43952 ps
AND-U3976: 964.57500 ps
AND-U3980: 970.10207 ps
AND-U3984: 930.28011 ps
AND-U3988: 912.46128 ps
NAND-U7350: 886.36759 ps
NAND-U7375: 1023.27680 ps
NAND-U5063: 2119.98239 ps
NAND-U5178: 2119.98239 ps
NOT-U4996: 2061.37647 ps
NAND-U5006: 2117.34776 ps
NOT-U5110: 2061.37647 ps
NAND-U5121: 2117.34776 ps
NAND-U4541: 2075.76657 ps
NAND-U4658: 2075.76657 ps
NAND-U4835: 2134.35553 ps
NAND-U4950: 2134.35553 ps
NOT-U4767: 2075.76657 ps
NAND-U4778: 2131.73792 ps
NOT-U4882: 2075.76657 ps
NAND-U4893: 2131.73792 ps
NAND-U5293: 2119.98239 ps
NAND-U5408: 2119.98239 ps
NOT-U5225: 2061.37647 ps
NAND-U5236: 2117.34776 ps
NOT-U5340: 2061.37647 ps
NAND-U5351: 2117.34776 ps
NAND-R2238_U21: 1374.51129 ps
NOT-R2238_U38: 1374.53505 ps
NAND-R2238_U40: 1341.77542 ps
NAND-R2238_U56: 1385.78156 ps
NAND-SUB_450_U21: 1399.43398 ps
NOT-SUB_450_U38: 1362.71268 ps
NAND-SUB_450_U40: 1354.56205 ps
NAND-SUB_450_U56: 1373.97851 ps
NAND-R2027_U22: 1673.11851 ps
NAND-R2027_U110: 2125.54305 ps
NAND-R2027_U141: 2156.59727 ps
NAND-R2027_U144: 2168.40528 ps
NAND-ADD_405_U14: 1267.02364 ps
NAND-ADD_405_U134: 2182.12155 ps
NAND-ADD_515_U14: 1275.18155 ps
NAND-ADD_515_U130: 2211.29366 ps
NAND-R2337_U23: 1287.91118 ps
NAND-R2337_U103: 1631.71139 ps
NAND-R2337_U189: 1658.73788 ps
NAND-R2337_U191: 1604.18432 ps
NAND-U6846: 984.09442 ps
NAND-U6737: 956.02808 ps
NAND-R2096_U14: 1261.75872 ps
NAND-R2096_U130: 2194.55507 ps
AND-U2431: 1053.15153 ps
NAND-U3397: 601.24135 ps
NAND-U5480: 600.54403 ps
NOT-U5449: 1793.39311 ps
NOT-U5452: 567.93540 ps
NAND-U5488: 1150.59792 ps
NAND-U3379: 553.42976 ps
AND-U4020: 1116.64893 ps
AND-U4024: 1110.88718 ps
AND-U4028: 1135.53330 ps
AND-U4032: 1129.57242 ps
AND-U4036: 1131.99691 ps
AND-U4040: 1126.30416 ps
AND-U4044: 1123.47769 ps
AND-U4048: 1119.94103 ps
AND-U4019: 1116.64893 ps
AND-U4023: 1110.88718 ps
AND-U4027: 1135.53330 ps
AND-U4031: 1129.57242 ps
AND-U4035: 1131.99691 ps
AND-U4039: 1126.30416 ps
AND-U4043: 1123.47769 ps
AND-U4047: 1119.94103 ps
AND-U4112: 1446.00727 ps
AND-U4116: 1607.37971 ps
AND-U4120: 1602.13322 ps
AND-U4128: 1647.93863 ps
AND-U4132: 1582.60962 ps
AND-U4136: 1573.81237 ps
AND-U4140: 1602.84001 ps
AND-U4123: 1599.23131 ps
AND-U4111: 1446.00727 ps
AND-U4115: 1607.37971 ps
AND-U4119: 1602.13322 ps
AND-U4127: 1647.93863 ps
AND-U4131: 1582.60962 ps
AND-U4135: 1573.81237 ps
AND-U4139: 1602.84001 ps
AND-U4124: 1599.23131 ps
NAND-U7077: 553.76589 ps
NOT-R2099_U5: 1710.66602 ps
OR-R2099_U146: 771.06828 ps
NAND-R2099_U148: 764.75299 ps
NAND-U7381: 885.77673 ps
NAND-U7383: 880.99635 ps
NAND-U7385: 842.91449 ps
NAND-U7387: 838.13411 ps
